category_id,category_name,fragility_level,requires_cushioning,moisture_sensitive,temperature_sensitive,product_weight_kg,material_id,material_name,material_type,strength_score,weight_capacity_kg,biodegradability_score,moisture_resistance,co2_emission_kg,cost_per_kg,co2_impact_index,cost_efficiency_index,eco_score,suitability_score,predicted_co2,predicted_cost
2,Food & Beverages,medium,False,True,True,3.0,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7858,0.675,141.75
2,Food & Beverages,medium,False,True,True,3.5,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7858,0.7875,165.38
2,Food & Beverages,medium,False,True,True,4.0,14,Cornstarch Peanuts,Foam-based,0.3,5.0,0.99,0.05,1.5,315.0,0.5638235294117646,0.4909005274024745,0.5584705882352942,0.7858,0.9,189.0
2,Food & Beverages,medium,False,True,True,1.0,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.12,30.0
2,Food & Beverages,medium,False,True,True,1.5,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.18,45.0
2,Food & Beverages,medium,False,True,True,2.0,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.24,60.0
2,Food & Beverages,medium,False,True,True,2.5,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.3,75.0
2,Food & Beverages,medium,False,True,True,3.0,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.36,90.0
2,Food & Beverages,medium,False,True,True,3.5,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.42,105.0
2,Food & Beverages,medium,False,True,True,4.0,15,Paper Bubble Wrap,Foam-based,0.4,10.0,0.88,0.12,0.8,200.0,0.2247058823529411,0.6475713745871967,0.8181176470588236,0.7798,0.48,120.0
2,Food & Beverages,medium,False,True,True,1.0,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8457,0.375,24.0
2,Food & Beverages,medium,False,True,True,1.5,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8457,0.5625,36.0
2,Food & Beverages,medium,False,True,True,2.0,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8457,0.75,48.0
2,Food & Beverages,medium,False,True,True,2.5,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8457,0.9375,60.0
2,Food & Beverages,medium,False,True,True,3.0,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8457,1.125,72.0
2,Food & Beverages,medium,False,True,True,3.5,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8457,1.3125,84.0
2,Food & Beverages,medium,False,True,True,4.0,16,Air Pillows (HDPE),Plastic-based,0.45,8.0,0.03,0.9,2.5,160.0,0.6647058823529413,0.2028664844764038,0.2696176470588235,0.8957,1.5,96.0
2,Food & Beverages,medium,False,True,True,1.0,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.075,12.75
2,Food & Beverages,medium,False,True,True,1.5,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.1125,19.12
2,Food & Beverages,medium,False,True,True,2.0,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.15,25.5
2,Food & Beverages,medium,False,True,True,2.5,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.1875,31.88
2,Food & Beverages,medium,False,True,True,3.0,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.225,38.25
2,Food & Beverages,medium,False,True,True,3.5,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.2625,44.62
2,Food & Beverages,medium,False,True,True,4.0,17,Jute Fiber,Fiber/Fabric,0.75,25.0,0.8,0.15,0.5,85.0,0.2079411764705882,1.0,0.7593235294117647,0.8047,0.3,51.0
2,Food & Beverages,medium,False,True,True,1.0,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.0675,62.25
2,Food & Beverages,medium,False,True,True,1.5,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.1012,93.37
2,Food & Beverages,medium,False,True,True,2.0,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.135,124.5
2,Food & Beverages,medium,False,True,True,2.5,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.1688,155.62
2,Food & Beverages,medium,False,True,True,3.0,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.2025,186.75
2,Food & Beverages,medium,False,True,True,3.5,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.2363,217.88
2,Food & Beverages,medium,False,True,True,4.0,18,Hemp Packaging,Fiber/Fabric,0.82,30.0,0.92,0.18,0.45,415.0,0.2126470588235294,0.5056053627466551,0.7869411764705884,0.8172,0.27,249.0
2,Food & Beverages,medium,False,True,True,1.0,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,0.27,39.75
2,Food & Beverages,medium,False,True,True,1.5,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,0.405,59.62
2,Food & Beverages,medium,False,True,True,2.0,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,0.54,79.5
2,Food & Beverages,medium,False,True,True,2.5,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,0.675,99.38
2,Food & Beverages,medium,False,True,True,3.0,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,0.81,119.25
2,Food & Beverages,medium,False,True,True,3.5,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,0.945,139.12
2,Food & Beverages,medium,False,True,True,4.0,19,Cotton Cushioning,Fiber/Fabric,0.48,12.0,0.85,0.08,1.8,265.0,0.4605882352941176,0.5819883566182712,0.688264705882353,0.7668,1.08,159.0
2,Food & Beverages,medium,False,True,True,1.0,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.0525,11.25
2,Food & Beverages,medium,False,True,True,1.5,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.0787,16.88
2,Food & Beverages,medium,False,True,True,2.0,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.105,22.5
2,Food & Beverages,medium,False,True,True,2.5,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.1312,28.12
2,Food & Beverages,medium,False,True,True,3.0,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.1575,33.75
2,Food & Beverages,medium,False,True,True,3.5,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.1837,39.38
2,Food & Beverages,medium,False,True,True,4.0,20,Coconut Coir,Fiber/Fabric,0.65,20.0,0.75,0.35,0.35,75.0,0.2070588235294117,0.9091148072489088,0.7171764705882353,0.823,0.21,45.0
2,Food & Beverages,medium,False,True,True,1.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7443,0.12,99.75
2,Food & Beverages,medium,False,True,True,1.5,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7443,0.18,149.62
2,Food & Beverages,medium,False,True,True,2.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7443,0.24,199.5
2,Food & Beverages,medium,False,True,True,2.5,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7943,0.3,249.38
2,Food & Beverages,medium,False,True,True,3.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7943,0.36,299.25
2,Food & Beverages,medium,False,True,True,3.5,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7943,0.42,349.12
2,Food & Beverages,medium,False,True,True,4.0,21,Seaweed Film,Organic,0.35,5.0,0.99,0.08,0.8,665.0,0.4647058823529412,0.0,0.5606176470588236,0.7943,0.48,399.0
2,Food & Beverages,medium,False,True,True,1.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.0975,30.0
2,Food & Beverages,medium,False,True,True,1.5,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.1462,45.0
2,Food & Beverages,medium,False,True,True,2.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.195,60.0
2,Food & Beverages,medium,False,True,True,2.5,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.2438,75.0
2,Food & Beverages,medium,False,True,True,3.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.2925,90.0
2,Food & Beverages,medium,False,True,True,3.5,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.3413,105.0
2,Food & Beverages,medium,False,True,True,4.0,22,Bamboo Fiber,Organic,0.72,25.0,0.65,0.3,0.65,200.0,0.2238235294117647,0.6999665923666297,0.7129705882352941,0.8203,0.39,120.0
2,Food & Beverages,medium,False,True,True,1.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.0825,14.25
2,Food & Beverages,medium,False,True,True,1.5,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.1237,21.37
2,Food & Beverages,medium,False,True,True,2.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.165,28.5
2,Food & Beverages,medium,False,True,True,2.5,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.2063,35.62
2,Food & Beverages,medium,False,True,True,3.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.2475,42.75
2,Food & Beverages,medium,False,True,True,3.5,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.2888,49.88
2,Food & Beverages,medium,False,True,True,4.0,23,Bagasse (Sugarcane),Organic,0.62,18.0,0.95,0.32,0.55,95.0,0.233235294117647,0.9969659296906236,0.7892058823529412,0.8234,0.33,57.0
2,Food & Beverages,medium,False,True,True,1.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.06,16.5
2,Food & Beverages,medium,False,True,True,1.5,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.09,24.75
2,Food & Beverages,medium,False,True,True,2.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.12,33.0
2,Food & Beverages,medium,False,True,True,2.5,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.15,41.25
2,Food & Beverages,medium,False,True,True,3.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.18,49.5
2,Food & Beverages,medium,False,True,True,3.5,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.21,57.75
2,Food & Beverages,medium,False,True,True,4.0,24,Palm Leaf,Organic,0.55,12.0,0.9,0.38,0.4,110.0,0.3223529411764705,0.8894809768172933,0.6360588235294118,0.8119,0.24,66.0
2,Food & Beverages,medium,False,True,True,1.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.075,10.5
2,Food & Beverages,medium,False,True,True,1.5,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.1125,15.75
2,Food & Beverages,medium,False,True,True,2.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.15,21.0
2,Food & Beverages,medium,False,True,True,2.5,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.1875,26.25
2,Food & Beverages,medium,False,True,True,3.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.225,31.5
2,Food & Beverages,medium,False,True,True,3.5,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.2625,36.75
2,Food & Beverages,medium,False,True,True,4.0,25,Wheat Straw,Organic,0.52,15.0,0.95,0.12,0.5,70.0,0.2679411764705882,0.9675014923901792,0.7378235294117648,0.7808,0.3,42.0
3,Cosmetics & Personal Care,high,True,True,False,0.6,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.0756,11.25
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.1134,16.87
3,Cosmetics & Personal Care,high,True,True,False,1.2,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.1512,22.5
3,Cosmetics & Personal Care,high,True,True,False,1.5,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.189,28.12
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.2268,33.75
3,Cosmetics & Personal Care,high,True,True,False,2.1,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.2646,39.38
3,Cosmetics & Personal Care,high,True,True,False,2.4,1,Corrugated Cardboard,Paper-based,0.7,25.0,0.85,0.15,0.84,125.0,0.1939411764705882,0.9320894010175635,0.8524235294117647,0.9027,0.3024,45.0
3,Cosmetics & Personal Care,high,True,True,False,0.6,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.0675,16.65
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.1012,24.97
3,Cosmetics & Personal Care,high,True,True,False,1.2,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.135,33.3
3,Cosmetics & Personal Care,high,True,True,False,1.5,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.1687,41.62
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.2025,49.95
3,Cosmetics & Personal Care,high,True,True,False,2.1,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.2363,58.27
3,Cosmetics & Personal Care,high,True,True,False,2.4,2,Honeycomb Cardboard,Paper-based,0.82,50.0,0.85,0.12,0.75,185.0,0.1844117647058823,0.9020553909514604,0.848735294117647,0.9399,0.27,66.6
3,Cosmetics & Personal Care,high,True,True,False,0.6,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.0855,9.0
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.1282,13.5
3,Cosmetics & Personal Care,high,True,True,False,1.2,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.171,18.0
3,Cosmetics & Personal Care,high,True,True,False,1.5,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.2137,22.5
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.2565,27.0
3,Cosmetics & Personal Care,high,True,True,False,2.1,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.2992,31.5
3,Cosmetics & Personal Care,high,True,True,False,2.4,3,Kraft Paper,Paper-based,0.55,15.0,0.9,0.1,0.95,100.0,0.2405882352941176,0.9053632943212502,0.8312647058823529,0.8406,0.342,36.0
3,Cosmetics & Personal Care,high,True,True,False,0.6,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.063,13.5
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.0945,20.25
3,Cosmetics & Personal Care,high,True,True,False,1.2,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.126,27.0
3,Cosmetics & Personal Care,high,True,True,False,1.5,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.1575,33.75
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.189,40.5
3,Cosmetics & Personal Care,high,True,True,False,2.1,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.2205,47.25
3,Cosmetics & Personal Care,high,True,True,False,2.4,4,Molded Pulp,Paper-based,0.6,20.0,0.95,0.25,0.7,150.0,0.1981176470588235,0.8896452766535409,0.8582529411764706,0.8833,0.252,54.0
3,Cosmetics & Personal Care,high,True,True,False,0.6,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.0765,10.35
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.1147,15.52
3,Cosmetics & Personal Care,high,True,True,False,1.2,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.153,20.7
3,Cosmetics & Personal Care,high,True,True,False,1.5,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.1912,25.87
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.2295,31.05
3,Cosmetics & Personal Care,high,True,True,False,2.1,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.2677,36.23
3,Cosmetics & Personal Care,high,True,True,False,2.4,5,Paperboard,Paper-based,0.58,18.0,0.88,0.18,0.85,115.0,0.211,0.8882925413351007,0.8436,0.8644,0.306,41.4
3,Cosmetics & Personal Care,high,True,True,False,0.6,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.081,20.7
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.1215,31.05
3,Cosmetics & Personal Care,high,True,True,False,1.2,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.162,41.4
3,Cosmetics & Personal Care,high,True,True,False,1.5,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.2025,51.75
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.243,62.1
3,Cosmetics & Personal Care,high,True,True,False,2.1,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.2835,72.45
3,Cosmetics & Personal Care,high,True,True,False,2.4,6,Glassine Paper,Paper-based,0.42,8.0,0.75,0.45,0.9,230.0,0.2602941176470588,0.5450866133970087,0.7458823529411764,0.8391,0.324,82.8
3,Cosmetics & Personal Care,high,True,True,False,0.6,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.0558,13.5
3,Cosmetics & Personal Care,high,True,True,False,0.8999999999999999,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.0837,20.25
3,Cosmetics & Personal Care,high,True,True,False,1.2,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.1116,27.0
3,Cosmetics & Personal Care,high,True,True,False,1.5,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.1395,33.75
3,Cosmetics & Personal Care,high,True,True,False,1.7999999999999998,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.1674,40.5
3,Cosmetics & Personal Care,high,True,True,False,2.1,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.1953,47.25
3,Cosmetics & Personal Care,high,True,True,False,2.4,7,Recycled PET (rPET),Plastic-based,0.85,35.0,0.02,0.95,0.62,150.0,0.2026470588235294,0.4565290016594284,0.5134411764705883,1.0,0.2232,54.0
3,Cosmetics & Personal Care,high,True,True,False,0.6,8,PLA Bioplastic,Plastic-based,0.65,20.0,0.45,0.6,1.2,375.0,0.4120588235294118,0.3319294825102824,0.5051764705882353,0.918,0.108,33.75
