product_id,product_name,category,sub_category,product_weight_kg,dimensions_cm,fragile,food_grade_required,moisture_sensitive,temperature_sensitive,preferred_material_type,max_packaging_cost,sustainability_priority
1202,Baking Powder 200g,Food,Baking,0.22,10x6x6,FALSE,TRUE,TRUE,FALSE,Metal Tin,0.7,Medium
1203,Pure Vanilla Extract,Food,Baking,0.1,12x4x4,TRUE,TRUE,FALSE,TRUE,Amber Glass,2.5,High
1204,Milk Chocolate Bar,Food,Confectionery,0.1,15x7x1,FALSE,TRUE,TRUE,TRUE,Paper Wrap,0.4,Medium
1205,Coconut Flour 500g,Food,Baking,0.52,18x12x5,FALSE,TRUE,TRUE,FALSE,Paper Pouch,1.1,High
1206,Canned Pineapple,Food,Pantry,0.45,11x8x8,FALSE,TRUE,FALSE,FALSE,Metal Can,0.4,Low
1207,Dill Pickles Jar,Food,Pantry,0.8,15x10x10,TRUE,TRUE,FALSE,FALSE,Glass Jar,1.3,Medium
1208,Soy Sauce 250ml,Food,Condiments,0.5,18x6x6,TRUE,TRUE,FALSE,FALSE,Glass Bottle,1.2,Medium
1209,Granola Bars 6ct,Food,Snacks,0.25,15x10x5,FALSE,TRUE,TRUE,FALSE,Cardboard Box,0.9,High
1210,Dried Mango Slices,Food,Snacks,0.15,20x14x3,FALSE,TRUE,TRUE,FALSE,Compostable Pouch,1.2,High
1211,Ravioli (Fresh),Food,Dairy,0.3,18x12x4,FALSE,TRUE,TRUE,TRUE,Pulp Tray,1.5,High
1212,Feta Cheese 200g,Food,Dairy,0.25,12x8x5,FALSE,TRUE,FALSE,TRUE,Plastic Tub,0.8,Low
1213,Orange Juice 1L,Food,Beverages,1.08,7x7x22,FALSE,TRUE,FALSE,TRUE,Carton,0.6,Medium
1214,Green Olives Jar,Food,Pantry,0.4,12x6x6,TRUE,TRUE,FALSE,FALSE,Glass Jar,1.0,Medium
1215,Mixed Peppercorns,Food,Pantry,0.1,12x5x5,TRUE,TRUE,TRUE,FALSE,Glass Grinder,1.8,High
1216,Frozen Spinach 400g,Food,Frozen,0.42,15x12x5,FALSE,TRUE,TRUE,TRUE,Paper Box,0.7,High
1217,Chicken Stock 1L,Food,Pantry,1.05,7x7x22,FALSE,TRUE,FALSE,FALSE,Carton,0.8,Medium
1218,Dijon Mustard 200g,Food,Condiments,0.35,10x6x6,TRUE,TRUE,FALSE,TRUE,Glass Jar,1.2,High
1219,Microwave Popcorn 3pk,Food,Snacks,0.3,18x12x6,FALSE,TRUE,TRUE,FALSE,Cardboard,0.6,Medium
1220,Hummus Dip 200g,Food,Dairy,0.22,12x12x4,FALSE,TRUE,FALSE,TRUE,Recycled Plastic,0.8,Medium
1221,Tofu (Extra Firm),Food,Dairy Alternative,0.4,12x8x5,FALSE,TRUE,TRUE,TRUE,Plastic Wrap,0.7,Medium
1222,Agave Syrup 300ml,Food,Pantry,0.45,15x7x7,FALSE,TRUE,FALSE,FALSE,Recycled PET,1.1,High
1223,Cornflakes Cereal,Food,Bakery,0.5,30x20x10,FALSE,TRUE,TRUE,FALSE,Cardboard Box,1.0,High
1224,Red Wine 750ml,Food,Beverages,1.25,30x8x8,TRUE,TRUE,FALSE,TRUE,Glass Bottle,2.5,Medium
1225,Craft IPA 4-Pack,Food,Beverages,2.2,14x14x15,TRUE,TRUE,FALSE,TRUE,Cardboard Carrier,2.0,High
1226,Chickpea Flour 1kg,Food,Baking,1.02,20x12x6,FALSE,TRUE,TRUE,FALSE,Paper Bag,0.9,High
1227,Sun-Dried Tomatoes,Food,Pantry,0.25,12x12x3,FALSE,TRUE,TRUE,FALSE,Vacuum Pack,1.2,High
1228,Frozen Mango Chunks,Food,Frozen,0.5,22x18x5,FALSE,TRUE,TRUE,TRUE,Paper Pouch,0.8,High
1229,Gnocchi (Dry),Food,Pantry,0.5,18x12x6,FALSE,TRUE,TRUE,FALSE,Paper Box,0.7,High
1230,Capers in Brine,Food,Pantry,0.2,10x5x5,TRUE,TRUE,FALSE,FALSE,Glass Jar,0.9,Medium
1231,Matcha Powder 50g,Food,Beverages,0.08,8x8x8,FALSE,TRUE,TRUE,TRUE,Metal Tin,2.5,High
1232,Kombucha 330ml,Food,Beverages,0.6,20x6x6,TRUE,TRUE,FALSE,TRUE,Glass Bottle,1.4,High
1233,Protein Bar (Single),Food,Snacks,0.06,12x4x2,FALSE,TRUE,TRUE,TRUE,Foil Wrap,0.2,Medium
1234,Beef Jerky 100g,Food,Snacks,0.11,18x14x2,FALSE,TRUE,TRUE,FALSE,Plastic Pouch,1.5,Low
1235,Chia Seeds 250g,Food,Pantry,0.26,15x10x4,FALSE,TRUE,TRUE,FALSE,Paper Pouch,1.0,High
1236,Coconut Water 500ml,Food,Beverages,0.55,18x6x6,FALSE,TRUE,FALSE,FALSE,Carton,0.7,High
1237,Lentil Chips,Food,Snacks,0.1,25x18x8,TRUE,TRUE,TRUE,FALSE,Recyclable Film,0.8,High
1238,Almond Butter,Food,Pantry,0.3,10x8x8,TRUE,TRUE,FALSE,FALSE,Glass Jar,1.8,High
1239,Miso Paste 200g,Food,Pantry,0.22,10x10x5,FALSE,TRUE,TRUE,TRUE,Plastic Tub,1.2,Medium
1240,Frozen Edamame,Food,Frozen,0.4,20x15x5,FALSE,TRUE,TRUE,TRUE,Paper Pouch,0.9,High
1241,Seaweed Snacks,Food,Snacks,0.05,15x10x5,TRUE,TRUE,TRUE,FALSE,Plastic Tray/Film,0.6,Low
1242,Buckwheat Grains 1kg,Food,Pantry,1.02,20x12x5,FALSE,TRUE,TRUE,FALSE,Paper Bag,0.8,High
1243,Pesto Sauce 190g,Food,Condiments,0.35,10x7x7,TRUE,TRUE,FALSE,TRUE,Glass Jar,1.4,Medium
1244,Rye Crispbread,Food,Snacks,0.25,20x12x8,TRUE,TRUE,TRUE,FALSE,Paper Wrap,0.7,High
1245,Apple Cider Vinegar,Food,Condiments,0.8,25x8x8,TRUE,TRUE,FALSE,FALSE,Glass Bottle,1.6,High
1246,Frozen Broccoli,Food,Frozen,0.5,25x20x5,FALSE,TRUE,TRUE,TRUE,Paper Pouch,0.7,High
1247,Dried Cranberries,Food,Snacks,0.2,18x12x4,FALSE,TRUE,TRUE,FALSE,Stand-up Pouch,1.0,High
1248,Whole Nutmeg 3ct,Food,Pantry,0.04,10x5x2,FALSE,TRUE,TRUE,FALSE,Glass Jar,1.5,Medium
1249,Soba Noodles,Food,Pantry,0.3,25x8x2,FALSE,TRUE,TRUE,FALSE,Paper Wrap,0.8,High
1250,Cold Pressed Carrot Juice,Food,Beverages,0.55,20x6x6,FALSE,TRUE,FALSE,TRUE,Recycled PET,1.5,High
1251,Frozen Margherita Pizza,Food,Frozen,0.45,25x25x3,FALSE,TRUE,TRUE,TRUE,Recycled Cardboard,1.2,Medium
1252,Organic Baby Spinach,Food,Produce,0.15,20x15x8,TRUE,TRUE,TRUE,TRUE,Compostable Bag,0.4,High
1253,Whole Bean Coffee 500g,Food,Beverages,0.52,15x10x20,FALSE,TRUE,TRUE,FALSE,Valve Pouch,1.1,High
1254,Cold Pressed Olive Oil 1L,Food,Pantry,0.92,8x8x28,TRUE,TRUE,FALSE,FALSE,Glass Bottle,2.5,Medium
1255,Gluten-Free Penne 500g,Food,Pantry,0.51,12x6x20,FALSE,TRUE,TRUE,FALSE,Paper Box,0.6,High
1256,Frozen Atlantic Salmon,Food,Seafood,0.6,20x15x5,FALSE,TRUE,TRUE,TRUE,Vacuum Seal,1.8,Medium
1257,Greek Feta Cheese 200g,Food,Dairy,0.22,12x10x4,FALSE,TRUE,FALSE,TRUE,Plastic Tub,0.9,Low
1258,Himalayan Pink Salt 1kg,Food,Pantry,1.05,10x10x15,FALSE,TRUE,TRUE,FALSE,Paper Bag,0.8,High
1259,Sparkling Water 6pk,Food,Beverages,3.2,25x18x15,TRUE,TRUE,FALSE,FALSE,Aluminium Can,1.5,High
1260,Dark Chocolate Truffles,Food,Confectionery,0.2,15x15x5,TRUE,TRUE,TRUE,TRUE,Paper Box,2.0,High
1261,Almond Milk 1L,Food,Dairy Alternative,1.05,7x7x22,FALSE,TRUE,TRUE,TRUE,Aseptic Carton,0.6,Medium
1262,Frozen Mixed Berries 1kg,Food,Frozen,1.02,25x20x6,FALSE,TRUE,TRUE,TRUE,Paper Pouch,0.9,High
1263,Arugula Baby Leaves 100g,Food,Produce,0.12,15x12x6,TRUE,TRUE,TRUE,TRUE,Pulp Punnet,0.5,High
1264,Basmati Rice 5kg,Food,Pantry,5.1,40x25x10,FALSE,TRUE,TRUE,FALSE,Jute Bag,2.2,High
1265,Raw Walnuts 250g,Food,Snacks,0.27,15x10x5,FALSE,TRUE,TRUE,FALSE,Compostable Pouch,1.0,High
1266,Canned Chickpeas 400g,Food,Pantry,0.45,8x8x11,FALSE,TRUE,FALSE,FALSE,Tin Can,0.3,Low
1267,Manuka Honey 250g,Food,Pantry,0.35,8x8x10,TRUE,TRUE,FALSE,FALSE,Glass Jar,2.8,High
1268,Organic Tofu (Firm),Food,Dairy Alternative,0.4,12x10x4,FALSE,TRUE,TRUE,TRUE,Plastic Wrap,0.7,Medium
1269,Fresh Blueberries 125g,Food,Produce,0.14,10x10x4,TRUE,TRUE,TRUE,TRUE,Pulp Punnet,0.4,High
1270,Red Wine Vinegar 500ml,Food,Condiments,0.7,7x7x22,TRUE,TRUE,FALSE,FALSE,Glass Bottle,1.4,Medium
1541,Vanilla Bean Paste 60g,Food,Baking,0.15,5x5x10,TRUE,TRUE,FALSE,TRUE,Glass Jar,1.9,High
1542,Frozen Pork Dumplings,Food,Frozen,0.5,22x18x4,FALSE,TRUE,TRUE,TRUE,Paper Pouch,1.1,High
1543,Matcha Tea Powder 30g,Food,Beverages,0.05,6x6x6,FALSE,TRUE,TRUE,TRUE,Metal Tin,2.2,High
1544,Seaweed Snacks 5g,Food,Snacks,0.02,15x10x2,TRUE,TRUE,TRUE,FALSE,Plastic/Foil,0.4,Low
1545,Organic Quinoa 1kg,Food,Pantry,1.05,18x12x6,FALSE,TRUE,TRUE,FALSE,Paper Bag,0.9,High
1546,Balsamic Glaze 250ml,Food,Condiments,0.35,6x6x18,FALSE,TRUE,FALSE,FALSE,PET Bottle,1.2,Medium
1547,Frozen Edamame Beans,Food,Frozen,0.4,20x15x5,FALSE,TRUE,TRUE,TRUE,Paper Pouch,0.8,High
1548,Artisanal Crackers,Food,Snacks,0.15,18x10x5,TRUE,TRUE,TRUE,FALSE,Cardboard,1.0,Medium
1549,Coconut Oil 500ml,Food,Pantry,0.6,10x10x12,TRUE,TRUE,FALSE,FALSE,Glass Jar,1.5,High
1550,Fresh Ginger Root 250g,Food,Produce,0.26,15x10x8,FALSE,TRUE,FALSE,FALSE,Net Bag,0.3,High
1551,Ergonomic Office Chair,Home & Garden,Furniture,12.5,65x65x120,FALSE,FALSE,FALSE,FALSE,Heavy Duty Cardboard,8.5,Medium
1552,Ceramic Indoor Planter,Home & Garden,Garden,1.2,20x20x18,TRUE,FALSE,FALSE,FALSE,Molded Pulp,1.5,High
1553,LED Smart Bulb 4pk,Home & Garden,Smart Home,0.3,12x12x15,TRUE,FALSE,TRUE,FALSE,Recycled Cardboard,0.8,High
1554,Teak Garden Bench,Home & Garden,Furniture,18.0,120x45x90,FALSE,FALSE,TRUE,FALSE,Protective Wrap,12.0,High
1555,Stainless Steel Spade,Home & Garden,Garden,1.8,100x15x5,FALSE,FALSE,FALSE,FALSE,Kraft Paper Sleeve,1.2,High
1556,Velvet Throw Pillow,Home & Garden,Decor,0.4,45x45x10,FALSE,FALSE,TRUE,FALSE,Compostable Poly-Bag,0.5,High
1557,Glass Table Lamp,Home & Garden,Lighting,2.1,30x30x50,TRUE,FALSE,FALSE,FALSE,Expanded Polypropylene,4.5,Medium
1558,Smart Thermostat,Home & Garden,Smart Home,0.5,10x10x3,FALSE,FALSE,TRUE,FALSE,Paper Box,1.2,High
1559,Solar Path Lights 6pk,Home & Garden,Garden,1.5,40x15x15,TRUE,FALSE,TRUE,FALSE,Recycled Cardboard,2.5,High
1560,Memory Foam Mattress (Queen),Home & Garden,Furniture,25.0,150x200x25,FALSE,FALSE,TRUE,FALSE,Reinforced Plastic,15.0,Low
1561,Abstract Canvas Print,Home & Garden,Decor,1.1,60x90x3,TRUE,FALSE,TRUE,FALSE,Cardboard Corner Protectors,3.0,Medium
1562,Ironing Board,Home & Garden,Household,4.5,140x40x5,FALSE,FALSE,FALSE,FALSE,Shrink Wrap,2.0,Low
1563,Bamboo Bath Mat,Home & Garden,Decor,0.8,60x40x1,FALSE,FALSE,TRUE,FALSE,Paper Band,0.6,High
1564,Electric Lawn Mower,Home & Garden,Garden,14.5,80x50x45,FALSE,FALSE,FALSE,FALSE,Corrugated Box,10.0,Medium
1565,Wool Area Rug 5x7,Home & Garden,Decor,6.8,150x210x2,FALSE,FALSE,TRUE,FALSE,Burlap Wrap,5.0,High
1566,Cast Iron Skillet,Home & Garden,Kitchen,2.5,30x30x5,FALSE,FALSE,TRUE,FALSE,Corrugated Cardboard,1.5,Medium
1567,Smart Indoor Camera,Home & Garden,Smart Home,0.25,8x8x12,TRUE,FALSE,TRUE,FALSE,Paper Box,1.1,High
1568,Picket Fence Panel 4ft,Home & Garden,Garden,5.2,120x90x5,FALSE,FALSE,FALSE,FALSE,No Outer Pack,0.5,High
1569,Scented Soy Candle,Home & Garden,Decor,0.4,8x8x10,TRUE,FALSE,FALSE,TRUE,Recycled Glass/Paper,1.2,High
1570,Electric Leaf Blower,Home & Garden,Garden,3.2,45x20x30,FALSE,FALSE,FALSE,FALSE,Cardboard Box,3.5,Medium
1841,Microfiber Mop Set,Home & Garden,Household,1.2,120x15x10,FALSE,FALSE,FALSE,FALSE,Cardboard Sleeve,1.5,High
1842,Outdoor Dining Table,Home & Garden,Furniture,22.0,150x90x75,FALSE,FALSE,TRUE,FALSE,Heavy Duty Wrap,14.0,Medium
1843,Rechargeable Hedge Trimmer,Home & Garden,Garden,2.8,90x20x15,FALSE,FALSE,FALSE,FALSE,Corrugated Box,4.0,Medium
1844,Set of 4 Wine Glasses,Home & Garden,Kitchen,0.8,25x25x25,TRUE,FALSE,FALSE,FALSE,Corrugated Insert,2.2,High
1845,Blackout Curtains 2pk,Home & Garden,Decor,1.5,30x25x8,FALSE,FALSE,TRUE,FALSE,Recycled Poly-Bag,0.9,High
1846,Automatic Pet Feeder,Home & Garden,Smart Home,1.8,20x20x35,FALSE,FALSE,TRUE,FALSE,Cardboard Box,2.5,Medium
1847,Composite Decking Tiles,Home & Garden,Garden,8.5,30x30x20,FALSE,FALSE,FALSE,FALSE,Paper Wrap,3.0,High
1848,Faux Silk Bedding Set,Home & Garden,Decor,2.2,40x30x15,FALSE,FALSE,TRUE,FALSE,Fabric Bag,2.0,High
1849,Steel Tool Chest,Home & Garden,Workshop,15.5,60x30x40,FALSE,FALSE,FALSE,FALSE,Padded Cardboard,9.0,Medium
1850,Organic Potting Soil 20L,Home & Garden,Garden,9.0,50x30x15,FALSE,FALSE,TRUE,FALSE,Heavy Recycled Plastic,1.0,High
