product_id,product_name,category,sub_category,product_weight_kg,dimensions_cm,fragile,food_grade_required,moisture_sensitive,temperature_sensitive,preferred_material_type,max_packaging_cost,sustainability_priority
1247,Dried Cranberries,Food,Snacks,0.2,18x12x4,False,True,True,False,Stand-up Pouch,1.0,High
1248,Whole Nutmeg 3ct,Food,Pantry,0.04,10x5x2,False,True,True,False,Glass Jar,1.5,Medium
1249,Soba Noodles,Food,Pantry,0.3,25x8x2,False,True,True,False,Paper Wrap,0.8,High
1250,Cold Pressed Carrot Juice,Food,Beverages,0.55,20x6x6,False,True,False,True,Recycled PET,1.5,High
1251,Frozen Margherita Pizza,Food,Frozen,0.45,25x25x3,False,True,True,True,Recycled Cardboard,1.2,Medium
1252,Organic Baby Spinach,Food,Produce,0.15,20x15x8,True,True,True,True,Compostable Bag,0.4,High
1253,Whole Bean Coffee 500g,Food,Beverages,0.52,15x10x20,False,True,True,False,Valve Pouch,1.1,High
1254,Cold Pressed Olive Oil 1L,Food,Pantry,0.92,8x8x28,True,True,False,False,Glass Bottle,2.5,Medium
1255,Gluten-Free Penne 500g,Food,Pantry,0.51,12x6x20,False,True,True,False,Paper Box,0.6,High
1256,Frozen Atlantic Salmon,Food,Seafood,0.6,20x15x5,False,True,True,True,Vacuum Seal,1.8,Medium
1257,Greek Feta Cheese 200g,Food,Dairy,0.22,12x10x4,False,True,False,True,Plastic Tub,0.9,Low
1258,Himalayan Pink Salt 1kg,Food,Pantry,1.05,10x10x15,False,True,True,False,Paper Bag,0.8,High
1259,Sparkling Water 6pk,Food,Beverages,3.2,25x18x15,True,True,False,False,Aluminium Can,1.5,High
1260,Dark Chocolate Truffles,Food,Confectionery,0.2,15x15x5,True,True,True,True,Paper Box,2.0,High
1261,Almond Milk 1L,Food,Dairy Alternative,1.05,7x7x22,False,True,True,True,Aseptic Carton,0.6,Medium
1262,Frozen Mixed Berries 1kg,Food,Frozen,1.02,25x20x6,False,True,True,True,Paper Pouch,0.9,High
1263,Arugula Baby Leaves 100g,Food,Produce,0.12,15x12x6,True,True,True,True,Pulp Punnet,0.5,High
1264,Basmati Rice 5kg,Food,Pantry,5.1,40x25x10,False,True,True,False,Jute Bag,2.2,High
1265,Raw Walnuts 250g,Food,Snacks,0.27,15x10x5,False,True,True,False,Compostable Pouch,1.0,High
1266,Canned Chickpeas 400g,Food,Pantry,0.45,8x8x11,False,True,False,False,Tin Can,0.3,Low
1267,Manuka Honey 250g,Food,Pantry,0.35,8x8x10,True,True,False,False,Glass Jar,2.8,High
1268,Organic Tofu (Firm),Food,Dairy Alternative,0.4,12x10x4,False,True,True,True,Plastic Wrap,0.7,Medium
1269,Fresh Blueberries 125g,Food,Produce,0.14,10x10x4,True,True,True,True,Pulp Punnet,0.4,High
1270,Red Wine Vinegar 500ml,Food,Condiments,0.7,7x7x22,True,True,False,False,Glass Bottle,1.4,Medium
1541,Vanilla Bean Paste 60g,Food,Baking,0.15,5x5x10,True,True,False,True,Glass Jar,1.9,High
1542,Frozen Pork Dumplings,Food,Frozen,0.5,22x18x4,False,True,True,True,Paper Pouch,1.1,High
1543,Matcha Tea Powder 30g,Food,Beverages,0.05,6x6x6,False,True,True,True,Metal Tin,2.2,High
1544,Seaweed Snacks 5g,Food,Snacks,0.02,15x10x2,True,True,True,False,Plastic/Foil,0.4,Low
1545,Organic Quinoa 1kg,Food,Pantry,1.05,18x12x6,False,True,True,False,Paper Bag,0.9,High
1546,Balsamic Glaze 250ml,Food,Condiments,0.35,6x6x18,False,True,False,False,PET Bottle,1.2,Medium
1547,Frozen Edamame Beans,Food,Frozen,0.4,20x15x5,False,True,True,True,Paper Pouch,0.8,High
1548,Artisanal Crackers,Food,Snacks,0.15,18x10x5,True,True,True,False,Cardboard,1.0,Medium
1549,Coconut Oil 500ml,Food,Pantry,0.6,10x10x12,True,True,False,False,Glass Jar,1.5,High
1550,Fresh Ginger Root 250g,Food,Produce,0.26,15x10x8,False,True,False,False,Net Bag,0.3,High
1551,Ergonomic Office Chair,Home & Garden,Furniture,12.5,65x65x120,False,False,False,False,Heavy Duty Cardboard,8.5,Medium
1552,Ceramic Indoor Planter,Home & Garden,Garden,1.2,20x20x18,True,False,False,False,Molded Pulp,1.5,High
1553,LED Smart Bulb 4pk,Home & Garden,Smart Home,0.3,12x12x15,True,False,True,False,Recycled Cardboard,0.8,High
1554,Teak Garden Bench,Home & Garden,Furniture,18.0,120x45x90,False,False,True,False,Protective Wrap,12.0,High
1555,Stainless Steel Spade,Home & Garden,Garden,1.8,100x15x5,False,False,False,False,Kraft Paper Sleeve,1.2,High
1556,Velvet Throw Pillow,Home & Garden,Decor,0.4,45x45x10,False,False,True,False,Compostable Poly-Bag,0.5,High
1557,Glass Table Lamp,Home & Garden,Lighting,2.1,30x30x50,True,False,False,False,Expanded Polypropylene,4.5,Medium
1558,Smart Thermostat,Home & Garden,Smart Home,0.5,10x10x3,False,False,True,False,Paper Box,1.2,High
1559,Solar Path Lights 6pk,Home & Garden,Garden,1.5,40x15x15,True,False,True,False,Recycled Cardboard,2.5,High
1560,Memory Foam Mattress (Queen),Home & Garden,Furniture,25.0,150x200x25,False,False,True,False,Reinforced Plastic,15.0,Low
1561,Abstract Canvas Print,Home & Garden,Decor,1.1,60x90x3,True,False,True,False,Cardboard Corner Protectors,3.0,Medium
1562,Ironing Board,Home & Garden,Household,4.5,140x40x5,False,False,False,False,Shrink Wrap,2.0,Low
1563,Bamboo Bath Mat,Home & Garden,Decor,0.8,60x40x1,False,False,True,False,Paper Band,0.6,High
1564,Electric Lawn Mower,Home & Garden,Garden,14.5,80x50x45,False,False,False,False,Corrugated Box,10.0,Medium
1565,Wool Area Rug 5x7,Home & Garden,Decor,6.8,150x210x2,False,False,True,False,Burlap Wrap,5.0,High
1566,Cast Iron Skillet,Home & Garden,Kitchen,2.5,30x30x5,False,False,True,False,Corrugated Cardboard,1.5,Medium
1567,Smart Indoor Camera,Home & Garden,Smart Home,0.25,8x8x12,True,False,True,False,Paper Box,1.1,High
1568,Picket Fence Panel 4ft,Home & Garden,Garden,5.2,120x90x5,False,False,False,False,No Outer Pack,0.5,High
1569,Scented Soy Candle,Home & Garden,Decor,0.4,8x8x10,True,False,False,True,Recycled Glass/Paper,1.2,High
1570,Electric Leaf Blower,Home & Garden,Garden,3.2,45x20x30,False,False,False,False,Cardboard Box,3.5,Medium
1841,Microfiber Mop Set,Home & Garden,Household,1.2,120x15x10,False,False,False,False,Cardboard Sleeve,1.5,High
1842,Outdoor Dining Table,Home & Garden,Furniture,22.0,150x90x75,False,False,True,False,Heavy Duty Wrap,14.0,Medium
1843,Rechargeable Hedge Trimmer,Home & Garden,Garden,2.8,90x20x15,False,False,False,False,Corrugated Box,4.0,Medium
1844,Set of 4 Wine Glasses,Home & Garden,Kitchen,0.8,25x25x25,True,False,False,False,Corrugated Insert,2.2,High
1845,Blackout Curtains 2pk,Home & Garden,Decor,1.5,30x25x8,False,False,True,False,Recycled Poly-Bag,0.9,High
1846,Automatic Pet Feeder,Home & Garden,Smart Home,1.8,20x20x35,False,False,True,False,Cardboard Box,2.5,Medium
1847,Composite Decking Tiles,Home & Garden,Garden,8.5,30x30x20,False,False,False,False,Paper Wrap,3.0,High
1848,Faux Silk Bedding Set,Home & Garden,Decor,2.2,40x30x15,False,False,True,False,Fabric Bag,2.0,High
1849,Steel Tool Chest,Home & Garden,Workshop,15.5,60x30x40,False,False,False,False,Padded Cardboard,9.0,Medium
1850,Organic Potting Soil 20L,Home & Garden,Garden,9.0,50x30x15,False,False,True,False,Heavy Recycled Plastic,1.0,High
